Card 180: 47 36 46 99 85 40 64 84 42 54 | 15 40 90 70 49 21 32 72 43 14 46 95 92 80 76 38 75 82 44 84 47 93  6 54 16
Card 181: 63 50 87 79 76 74 26 17 38 77 | 68  8 46 62 52 26 11 56 17 41  3 54 94 50  1 77 21 74  6 79 97 40 15 29 63
Card 182:  7 64  1 63  8 62 78 56 48 55 | 44 21 66 78 38 37 63 31 55 64 70 67  1  7  8 48 49 61 11 65 75 95 17 56 20
Card 183: 70 14 76 55 85 32 58 43 30 47 | 23 26 13 58 78 44 32 73 30 96 14 93 40 70 85 55 76 42  7 43 59 71 48 47 39
Card 184: 79  3 56 71 90 21 72 97 33 94 | 27 21 13 49  8 67 64 70 56 45 86 52 46 58  1 15 22 71 80 57 44 83 60 20 87
Card 185: 49 76 37  2 56 67 47 52 53 32 | 82 44 46 78 70 16 62 59 73 85 65 58 24 63 83 29 30 50 60 31 18 80  9 94 10
Card 186: 52 33 62 15  9 54 96 65 17 34 | 78 84 59 33 62 10 15 34 74 53 56 46 55 85  9 61 17 52 96 39 65 41 36 22 12
Card 187: 91 42 64 39 98  6 69 78 81 73 |  2 90 91 41 73 95 28 25 10 20 77 64 81 66 97 74 82 99 57 96 65 93 40 67 76
Card 188: 86 40  7  4 58 43 17 42  3 41 | 51 20 19 46 77 25 48 87 72 75 33  1 11 95 59 12 24 37 93 73 30 92 69 35 84
Card 189: 55 88 58 95 53 98 61 14 99 32 | 88 92 59 43 10 48 24 34  2 13 96 39 52 89 82 57 98 55 58  8 56 14 16 21 32
Card 190: 98 92 36 82 35 16 30 87 97 34 | 39  4 34 29 92 48 73 88 15 89 32 80 36 19 98 63 82 16  2 11 49 21 44 18 79
Card 191: 70 77 87 90 57 25 40 15  1 21 | 78 88 39 51 86 87  3 52  7 19 74 80 71 91 70 75 23 65 45 49 15 18  4 54 55
Card 192: 56 92 22 12 49 58 65 75  4 13 | 19 13 96 83 26 11 48 90 31 20  8 97 73 32 43 10 74  9 92 89 29 72 77  6 56
Card 193: 96 71 66 59 31 65 18 64 98  2 | 60  9 28 45 41 90 85 22 89 18 88 65 74  4 99 33 70 25 53 47 35 16 38 24 98
Card 194: 95 79  4 68 41 28 66 57 48 63 | 34 23 36  1 25 35 78  8 81 61 26 99 67 37 30 39 10 13 27 74 85 92 20 65 32
Card 195: 41 83 10 73 51 22 94 89 69 24 | 87 61 32 58 35 33 30 66 59 60  5 45 28 72 37 90 12 46 19 25 17 16 31 57 47
Card 196: 47 13  6 72 90 41 21 91 26 89 | 19 46 23 31  2 95 82 49 42 62  8 98 55 45 48 24 70 59 18 71 88 81 35 32 43
Card 197: 28 94 70 24 89 47 20 97 73 16 | 73 66 16 28 61 41 47 76  5 96 70 17 72 89 91 77 32 19 94 42 97 88 24 80 20
Card 198: 38 14 72 57 28 61 58 83 95 34 | 28 16 61 82 68 54 38 69  6 58 57 63 18 83 67 95 27 39 76 74 13 14 91 72 34
Card 199:  9 98 46 14 29 54 74 88 47 56 | 93 23 78 26 19 20 99 38 39  7 13 50 90 22 66 89 87 73 29 24 53  8 40 14 63
Card 200: 46 67 91  4 68 40 17 28  5 79 | 21 68 28 79 17 98 59 93  5 67 27 84 43 46 91 86 80 45 42  4 40 52 35 89 19
Card 201: 76 11 20 45 41 85 27 90 86 60 | 86 41 21 11 17 96 40 62 59 64 36 90 35 49 85 93 60 43  8 12 97 76 45 44 20
Card 202: 91 18 87 23 12  5 15  7 93 75 | 22 56 30 62 19 53  8 59 32 55 60 76 96 95 50 66 26 40 29 72 35 27 61 58 33
Card 203: 34 37 15 89  9 24 72 93 76  1 | 21 43 19 56 91 30 83 62 60 28 23 42 90 97 78 94 32 10 25 84 58 63 27 54 38
Card 204: 27 15 36 61 35 83 86  1 20 58 | 35 20 32 87 27 75 40 86 15 58 48 45 61 83 66 24 18 36  5 78  1 77 64 52  7
Card 205: 28 98 47 86 52 91 34 41 79 85 | 60 41 74 79 25 29 20  8 86 99 19 13 89 39 80 34 69 85 36  4 98 49 91 64 33
Card 206: 97 10 61 28 81 83 12 87 33 91 | 10 22 55 32 63 68 40  5 11 86 43  2 90 66 37 99 12 19 81 17 13 94 88 27 95
Card 207: 74 80 72  2 26 12 90 68 21 17 | 72 65 36 35 82 96 73 58 69 77  8 47  5 17 26 90 80  9 78 39 16 67 79 61 74
Card 208: 57 81 71 67 87 80 40 39 95 98 | 91 92 16 67 90 78 84 77 24 80  7 83 30 45 42 37  3  4 21 79 68 58 52 71 27
Card 209: 89 62 13 17 84 26 78 81 79  8 | 49 77 71 68  8 97  1 47 22 74 96 62 26  6 27 19 18 32 46 13 79 93 52 17 90
Card 210: 74 87 27 78 36 54 70 31 41 97 | 83 33 11 41 72 97 23 68 17 70 54 12 27  4 80 78 51 15 35 87 62 89 74 95 52
Card 211: 94  7 17 66 47 13  9 89  5 28 | 74 89 79  8 66 52 59 94 11 69 20 71 35 96 90  7  2 21 26 91 27 46 93 51 28
Card 212: 55 41 84 46 83  4 87 24 75 56 | 29  6 93 32 51  7 71 20 88  3 37 72 62 40 66 38 90 85  9 74 10 31 78 27 44
Card 213: 86 21 88  6 39  9 47  1 38 34 | 76 88 46 84 27 73 15  6 86 79  7 95 51  5 92 93  9 28 58 98 42 74 38 61 37
Card 214: 34 62 79 39 97  8 78 81 86 18 | 20  7  3 32 28 76 25 40 80 66 77 62 27 13 95 15 14 48 64 60 54 31 74 97 58
Card 215: 69 15 78 85 50 51 57 71 74 58 | 63 79  4 13 94 97 17 10 25 38 87 33 27 86 75 76 99 23 36 35 47 64 41 46 84
Card 216:  2 39 13 72 47 45 38 37  3 89 | 67 12 37 18 69  8 60 80 55  6 17 96  7 74 10 23 50 72 15 92 95 41 21 32 35
Card 217: 39 78 45  4 20 96 26 87 55  1 |  7 91 37 48 83 59 53 27 16 78 49 90 61 81 92 15 17 46 62 73 42  8  9 50 82
Card 218: 32  2 98 53 69 96 76 79  7 50 |  9 49 16 21 70  6 44 34 47 41 93 58 95 81 66 65  4 62 57 30 90 53 10 89 25
Card 219: 74 23 73 99 60 87 45 75 70 85 | 32 64 31 27 67 46 29 92 34 76 37 40 35 95 50 86 30 63 42 69 68 83 61 55 62
